",Not_a_complex
19400795_40,s2,T5,T17,"Extracellular proteases regulate enterococcal fratricide. A. Detection of GFP immunoreactivity in stationary phase predator-prey co-culture supernatants. Predator (V583, GelE+SprE+; VT01, GelE-SprE+; VT02, ",GelE,"+SprE-; and VT03, GelE-SprE-) and prey (VT12, GelE-",SprE,"- GFP+) were co-inoculated at a 20:1 ratio of prey: predator and grown overnight at 37degreesC prior to immunodetection of GFP. B. Effect of extracellular proteases on lysis of VT03 (GelE-SprE-). Differences in lysis rates of VT03 in the absence or presence of extracellular proteases (GelE and SprE) are exhibited as percent values of initial optical density at 600 nm. VT03 was incubated alone (*) or in the presence of 100 ng of GelE (*), SprE (^) or GelE and SprE (v;) together over a period of 12 hours at 37degreesC. Data are mean +/- SE of three independent trials with each performed in triplicate.
",Not_a_complex
19400795_40,s2,T5,T18,"Extracellular proteases regulate enterococcal fratricide. A. Detection of GFP immunoreactivity in stationary phase predator-prey co-culture supernatants. Predator (V583, GelE+SprE+; VT01, GelE-SprE+; VT02, ",GelE,+,SprE,"-; and VT03, GelE-SprE-) and prey (VT12, GelE-SprE- GFP+) were co-inoculated at a 20:1 ratio of prey: predator and grown overnight at 37degreesC prior to immunodetection of GFP. B. Effect of extracellular proteases on lysis of VT03 (GelE-SprE-). Differences in lysis rates of VT03 in the absence or presence of extracellular proteases (GelE and SprE) are exhibited as percent values of initial optical density at 600 nm. VT03 was incubated alone (*) or in the presence of 100 ng of GelE (*), SprE (^) or GelE and SprE (v;) together over a period of 12 hours at 37degreesC. Data are mean +/- SE of three independent trials with each performed in triplicate.
",Not_a_complex
19400795_40,s2,T5,T6,"Extracellular proteases regulate enterococcal fratricide. A. Detection of GFP immunoreactivity in stationary phase predator-prey co-culture supernatants. Predator (V583, GelE+SprE+; VT01, GelE-SprE+; VT02, ",GelE,"+SprE-; and VT03, ",GelE,"-SprE-) and prey (VT12, GelE-SprE- GFP+) were co-inoculated at a 20:1 ratio of prey: predator and grown overnight at 37degreesC prior to immunodetection of GFP. B. Effect of extracellular proteases on lysis of VT03 (GelE-SprE-). Differences in lysis rates of VT03 in the absence or presence of extracellular proteases (GelE and SprE) are exhibited as percent values of initial optical density at 600 nm. VT03 was incubated alone (*) or in the presence of 100 ng of GelE (*), SprE (^) or GelE and SprE (v;) together over a period of 12 hours at 37degreesC. Data are mean +/- SE of three independent trials with each performed in triplicate.
",Not_a_complex
19400795_40,s2,T5,T7,"Extracellular proteases regulate enterococcal fratricide. A. Detection of GFP immunoreactivity in stationary phase predator-prey co-culture supernatants. Predator (V583, GelE+SprE+; VT01, GelE-SprE+; VT02, ",GelE,"+SprE-; and VT03, GelE-SprE-) and prey (VT12, ",GelE,"-SprE- GFP+) were co-inoculated at a 20:1 ratio of prey: predator and grown overnight at 37degreesC prior to immunodetection of GFP. B. Effect of extracellular proteases on lysis of VT03 (GelE-SprE-). Differences in lysis rates of VT03 in the absence or presence of extracellular proteases (GelE and SprE) are exhibited as percent values of initial optical density at 600 nm. VT03 was incubated alone (*) or in the presence of 100 ng of GelE (*), SprE (^) or GelE and SprE (v;) together over a period of 12 hours at 37degreesC. Data are mean +/- SE of three independent trials with each performed in triplicate.
",Not_a_complex
19400795_40,s2,T6,T16,"Extracellular proteases regulate enterococcal fratricide. A. Detection of GFP immunoreactivity in stationary phase predator-prey co-culture supernatants. Predator (V583, GelE+SprE+; VT01, GelE-SprE+; VT02, GelE+SprE-; and VT03, ",GelE,-,SprE,"-) and prey (VT12, GelE-SprE- GFP+) were co-inoculated at a 20:1 ratio of prey: predator and grown overnight at 37degreesC prior to immunodetection of GFP. B. Effect of extracellular proteases on lysis of VT03 (GelE-SprE-). Differences in lysis rates of VT03 in the absence or presence of extracellular proteases (GelE and SprE) are exhibited as percent values of initial optical density at 600 nm. VT03 was incubated alone (*) or in the presence of 100 ng of GelE (*), SprE (^) or GelE and SprE (v;) together over a period of 12 hours at 37degreesC. Data are mean +/- SE of three independent trials with each performed in triplicate.
",Not_a_complex
19400795_40,s2,T6,T17,"Extracellular proteases regulate enterococcal fratricide. A. Detection of GFP immunoreactivity in stationary phase predator-prey co-culture supernatants. Predator (V583, GelE+SprE+; VT01, GelE-SprE+; VT02, GelE+SprE-; and VT03, ",GelE,"-SprE-) and prey (VT12, GelE-",SprE,"- GFP+) were co-inoculated at a 20:1 ratio of prey: predator and grown overnight at 37degreesC prior to immunodetection of GFP. B. Effect of extracellular proteases on lysis of VT03 (GelE-SprE-). Differences in lysis rates of VT03 in the absence or presence of extracellular proteases (GelE and SprE) are exhibited as percent values of initial optical density at 600 nm. VT03 was incubated alone (*) or in the presence of 100 ng of GelE (*), SprE (^) or GelE and SprE (v;) together over a period of 12 hours at 37degreesC. Data are mean +/- SE of three independent trials with each performed in triplicate.
",Not_a_complex
19400795_40,s2,T18,T6,"Extracellular proteases regulate enterococcal fratricide. A. Detection of GFP immunoreactivity in stationary phase predator-prey co-culture supernatants. Predator (V583, GelE+SprE+; VT01, GelE-SprE+; VT02, GelE+",SprE,"-; and VT03, ",GelE,"-SprE-) and prey (VT12, GelE-SprE- GFP+) were co-inoculated at a 20:1 ratio of prey: predator and grown overnight at 37degreesC prior to immunodetection of GFP. B. Effect of extracellular proteases on lysis of VT03 (GelE-SprE-). Differences in lysis rates of VT03 in the absence or presence of extracellular proteases (GelE and SprE) are exhibited as percent values of initial optical density at 600 nm. VT03 was incubated alone (*) or in the presence of 100 ng of GelE (*), SprE (^) or GelE and SprE (v;) together over a period of 12 hours at 37degreesC. Data are mean +/- SE of three independent trials with each performed in triplicate.
",Not_a_complex
19400795_40,s2,T6,T7,"Extracellular proteases regulate enterococcal fratricide. A. Detection of GFP immunoreactivity in stationary phase predator-prey co-culture supernatants. Predator (V583, GelE+SprE+; VT01, GelE-SprE+; VT02, GelE+SprE-; and VT03, ",GelE,"-SprE-) and prey (VT12, ",GelE,"-SprE- GFP+) were co-inoculated at a 20:1 ratio of prey: predator and grown overnight at 37degreesC prior to immunodetection of GFP. B. Effect of extracellular proteases on lysis of VT03 (GelE-SprE-). Differences in lysis rates of VT03 in the absence or presence of extracellular proteases (GelE and SprE) are exhibited as percent values of initial optical density at 600 nm. VT03 was incubated alone (*) or in the presence of 100 ng of GelE (*), SprE (^) or GelE and SprE (v;) together over a period of 12 hours at 37degreesC. Data are mean +/- SE of three independent trials with each performed in triplicate.
",Not_a_complex
19400795_40,s2,T16,T7,"Extracellular proteases regulate enterococcal fratricide. A. Detection of GFP immunoreactivity in stationary phase predator-prey co-culture supernatants. Predator (V583, GelE+SprE+; VT01, GelE-SprE+; VT02, GelE+SprE-; and VT03, GelE-",SprE,"-) and prey (VT12, ",GelE,"-SprE- GFP+) were co-inoculated at a 20:1 ratio of prey: predator and grown overnight at 37degreesC prior to immunodetection of GFP. B. Effect of extracellular proteases on lysis of VT03 (GelE-SprE-). Differences in lysis rates of VT03 in the absence or presence of extracellular proteases (GelE and SprE) are exhibited as percent values of initial optical density at 600 nm. VT03 was incubated alone (*) or in the presence of 100 ng of GelE (*), SprE (^) or GelE and SprE (v;) together over a period of 12 hours at 37degreesC. Data are mean +/- SE of three independent trials with each performed in triplicate.
",Not_a_complex
19400795_40,s2,T7,T17,"Extracellular proteases regulate enterococcal fratricide. A. Detection of GFP immunoreactivity in stationary phase predator-prey co-culture supernatants. Predator (V583, GelE+SprE+; VT01, GelE-SprE+; VT02, GelE+SprE-; and VT03, GelE-SprE-) and prey (VT12, ",GelE,-,SprE,"- GFP+) were co-inoculated at a 20:1 ratio of prey: predator and grown overnight at 37degreesC prior to immunodetection of GFP. B. Effect of extracellular proteases on lysis of VT03 (GelE-SprE-). Differences in lysis rates of VT03 in the absence or presence of extracellular proteases (GelE and SprE) are exhibited as percent values of initial optical density at 600 nm. VT03 was incubated alone (*) or in the presence of 100 ng of GelE (*), SprE (^) or GelE and SprE (v;) together over a period of 12 hours at 37degreesC. Data are mean +/- SE of three independent trials with each performed in triplicate.
",Not_a_complex
19400795_40,s2,T18,T7,"Extracellular proteases regulate enterococcal fratricide. A. Detection of GFP immunoreactivity in stationary phase predator-prey co-culture supernatants. Predator (V583, GelE+SprE+; VT01, GelE-SprE+; VT02, GelE+",SprE,"-; and VT03, GelE-SprE-) and prey (VT12, ",GelE,"-SprE- GFP+) were co-inoculated at a 20:1 ratio of prey: predator and grown overnight at 37degreesC prior to immunodetection of GFP. B. Effect of extracellular proteases on lysis of VT03 (GelE-SprE-). Differences in lysis rates of VT03 in the absence or presence of extracellular proteases (GelE and SprE) are exhibited as percent values of initial optical density at 600 nm. VT03 was incubated alone (*) or in the presence of 100 ng of GelE (*), SprE (^) or GelE and SprE (v;) together over a period of 12 hours at 37degreesC. Data are mean +/- SE of three independent trials with each performed in triplicate.
",Not_a_complex
19400795_40,s3,T8,T15,"Extracellular proteases regulate enterococcal fratricide. A. Detection of GFP immunoreactivity in stationary phase predator-prey co-culture supernatants. Predator (V583, GelE+SprE+; VT01, GelE-SprE+; VT02, GelE+SprE-; and VT03, GelE-SprE-) and prey (VT12, GelE-SprE- GFP+) were co-inoculated at a 20:1 ratio of prey: predator and grown overnight at 37degreesC prior to immunodetection of GFP. B. Effect of extracellular proteases on lysis of VT03 (",GelE,-,SprE,"-). Differences in lysis rates of VT03 in the absence or presence of extracellular proteases (GelE and SprE) are exhibited as percent values of initial optical density at 600 nm. VT03 was incubated alone (*) or in the presence of 100 ng of GelE (*), SprE (^) or GelE and SprE (v;) together over a period of 12 hours at 37degreesC. Data are mean +/- SE of three independent trials with each performed in triplicate.
",Not_a_complex
19400795_40,s4,T9,T10,"Extracellular proteases regulate enterococcal fratricide. A. Detection of GFP immunoreactivity in stationary phase predator-prey co-culture supernatants. Predator (V583, GelE+SprE+; VT01, GelE-SprE+; VT02, GelE+SprE-; and VT03, GelE-SprE-) and prey (VT12, GelE-SprE- GFP+) were co-inoculated at a 20:1 ratio of prey: predator and grown overnight at 37degreesC prior to immunodetection of GFP. B. Effect of extracellular proteases on lysis of VT03 (GelE-SprE-). Differences in lysis rates of VT03 in the absence or presence of extracellular proteases (",GelE, and ,SprE,") are exhibited as percent values of initial optical density at 600 nm. VT03 was incubated alone (*) or in the presence of 100 ng of GelE (*), SprE (^) or GelE and SprE (v;) together over a period of 12 hours at 37degreesC. Data are mean +/- SE of three independent trials with each performed in triplicate.
",Not_a_complex
19400795_40,s5,T11,T12,"Extracellular proteases regulate enterococcal fratricide. A. Detection of GFP immunoreactivity in stationary phase predator-prey co-culture supernatants. Predator (V583, GelE+SprE+; VT01, GelE-SprE+; VT02, GelE+SprE-; and VT03, GelE-SprE-) and prey (VT12, GelE-SprE- GFP+) were co-inoculated at a 20:1 ratio of prey: predator and grown overnight at 37degreesC prior to immunodetection of GFP. B. Effect of extracellular proteases on lysis of VT03 (GelE-SprE-). Differences in lysis rates of VT03 in the absence or presence of extracellular proteases (GelE and SprE) are exhibited as percent values of initial optical density at 600 nm. VT03 was incubated alone (*) or in the presence of 100 ng of ",GelE," (*), ",SprE," (^) or GelE and SprE (v;) together over a period of 12 hours at 37degreesC. Data are mean +/- SE of three independent trials with each performed in triplicate.
",Not_a_complex
19400795_40,s5,T11,T13,"Extracellular proteases regulate enterococcal fratricide. A. Detection of GFP immunoreactivity in stationary phase predator-prey co-culture supernatants. Predator (V583, GelE+SprE+; VT01, GelE-SprE+; VT02, GelE+SprE-; and VT03, GelE-SprE-) and prey (VT12, GelE-SprE- GFP+) were co-inoculated at a 20:1 ratio of prey: predator and grown overnight at 37degreesC prior to immunodetection of GFP. B. Effect of extracellular proteases on lysis of VT03 (GelE-SprE-). Differences in lysis rates of VT03 in the absence or presence of extracellular proteases (GelE and SprE) are exhibited as percent values of initial optical density at 600 nm. VT03 was incubated alone (*) or in the presence of 100 ng of ",GelE," (*), SprE (^) or ",GelE," and SprE (v;) together over a period of 12 hours at 37degreesC. Data are mean +/- SE of three independent trials with each performed in triplicate.
",Not_a_complex
19400795_40,s5,T11,T14,"Extracellular proteases regulate enterococcal fratricide. A. Detection of GFP immunoreactivity in stationary phase predator-prey co-culture supernatants. Predator (V583, GelE+SprE+; VT01, GelE-SprE+; VT02, GelE+SprE-; and VT03, GelE-SprE-) and prey (VT12, GelE-SprE- GFP+) were co-inoculated at a 20:1 ratio of prey: predator and grown overnight at 37degreesC prior to immunodetection of GFP. B. Effect of extracellular proteases on lysis of VT03 (GelE-SprE-). Differences in lysis rates of VT03 in the absence or presence of extracellular proteases (GelE and SprE) are exhibited as percent values of initial optical density at 600 nm. VT03 was incubated alone (*) or in the presence of 100 ng of ",GelE," (*), SprE (^) or GelE and ",SprE," (v;) together over a period of 12 hours at 37degreesC. Data are mean +/- SE of three independent trials with each performed in triplicate.
",Not_a_complex
19400795_40,s5,T12,T13,"Extracellular proteases regulate enterococcal fratricide. A. Detection of GFP immunoreactivity in stationary phase predator-prey co-culture supernatants. Predator (V583, GelE+SprE+; VT01, GelE-SprE+; VT02, GelE+SprE-; and VT03, GelE-SprE-) and prey (VT12, GelE-SprE- GFP+) were co-inoculated at a 20:1 ratio of prey: predator and grown overnight at 37degreesC prior to immunodetection of GFP. B. Effect of extracellular proteases on lysis of VT03 (GelE-SprE-). Differences in lysis rates of VT03 in the absence or presence of extracellular proteases (GelE and SprE) are exhibited as percent values of initial optical density at 600 nm. VT03 was incubated alone (*) or in the presence of 100 ng of GelE (*), ",SprE, (^) or ,GelE," and SprE (v;) together over a period of 12 hours at 37degreesC. Data are mean +/- SE of three independent trials with each performed in triplicate.
",Not_a_complex
19400795_40,s5,T12,T14,"Extracellular proteases regulate enterococcal fratricide. A. Detection of GFP immunoreactivity in stationary phase predator-prey co-culture supernatants. Predator (V583, GelE+SprE+; VT01, GelE-SprE+; VT02, GelE+SprE-; and VT03, GelE-SprE-) and prey (VT12, GelE-SprE- GFP+) were co-inoculated at a 20:1 ratio of prey: predator and grown overnight at 37degreesC prior to immunodetection of GFP. B. Effect of extracellular proteases on lysis of VT03 (GelE-SprE-). Differences in lysis rates of VT03 in the absence or presence of extracellular proteases (GelE and SprE) are exhibited as percent values of initial optical density at 600 nm. VT03 was incubated alone (*) or in the presence of 100 ng of GelE (*), ",SprE, (^) or GelE and ,SprE," (v;) together over a period of 12 hours at 37degreesC. Data are mean +/- SE of three independent trials with each performed in triplicate.
",Not_a_complex
19400795_40,s5,T13,T14,"Extracellular proteases regulate enterococcal fratricide. A. Detection of GFP immunoreactivity in stationary phase predator-prey co-culture supernatants. Predator (V583, GelE+SprE+; VT01, GelE-SprE+; VT02, GelE+SprE-; and VT03, GelE-SprE-) and prey (VT12, GelE-SprE- GFP+) were co-inoculated at a 20:1 ratio of prey: predator and grown overnight at 37degreesC prior to immunodetection of GFP. B. Effect of extracellular proteases on lysis of VT03 (GelE-SprE-). Differences in lysis rates of VT03 in the absence or presence of extracellular proteases (GelE and SprE) are exhibited as percent values of initial optical density at 600 nm. VT03 was incubated alone (*) or in the presence of 100 ng of GelE (*), SprE (^) or ",GelE, and ,SprE," (v;) together over a period of 12 hours at 37degreesC. Data are mean +/- SE of three independent trials with each performed in triplicate.
",Not_a_complex
